customer_id,age,income,gender,region,signup_date,tenure_months,monthly_charges,contract_type,payment_method,country,churn
CUST00169,82.02684841282814,20190.680400754085,Missing,East,2024-04-05,4.354948173271595,20.331690820414888,Month-to-month,Electronic check,USA,Yes
CUST00167,66.53707059399028,864.9207604293551,Female,North,2021-02-12,14.639378419091262,105.21207509740898,Two year,Missing,Canada,No
CUST00197,91.85071870983045,17716.01915283804,Male,South,2023-02-28,18.734325535064112,104.51839851742015,Month-to-month,Electronic check,USA,Yes
CUST00058,85.01838354307601,7945.27823309393,Female,East,2024-01-31,-4.828710865085352,105.50378145431341,Month-to-month,Credit card,Canada,No
CUST00163,35.943994545830975,9679.163440953398,Male,West,2024-09-05,8.21672398360196,92.86734657686266,Month-to-month,Missing,USA,Yes
CUST00190,67.23352121945086,33713.62752465994,Female,North,2022-07-30,26.585658682802894,82.10190830942526,Month-to-month,Electronic check,USA,No
CUST00160,46.78748775576531,17338.812277892866,Female,East,2021-12-16,-1.741015455800902,117.43368721330748,Month-to-month,Bank transfer,USA,No
CUST00276,60.500218409231714,15583.006249893166,Female,North,2021-11-01,33.778584461772674,114.72925847159985,Two year,Bank transfer,USA,No
CUST00217,56.21498704752436,21631.65009927944,Female,Central,2024-04-05,18.00706265659614,95.16158873638898,Month-to-month,Electronic check,Canada,No
CUST00083,43.07899390047283,40888.19831281496,Male,Central,2023-10-12,17.37773747260045,98.35002906472877,Month-to-month,Bank transfer,USA,Yes
CUST00159,56.24874327305344,50897.36182641143,Non-binary,West,2023-07-08,14.39724590932222,84.48054868897742,Month-to-month,Credit card,USA,No
CUST00052,69.03127667709944,20467.911821604037,Female,South,2021-07-17,-0.42071545639479524,121.56213760511775,Month-to-month,Electronic check,USA,Yes
CUST00142,54.173267280708075,5510.519876530139,Female,Southwest,2023-04-02,18.672764904277575,102.4300210823242,One year,Missing,USA,No
CUST00019,57.353340607307985,12927.455467191121,Female,Central,2023-12-25,6.163420332914157,111.22286528652018,Month-to-month,Missing,USA,Yes
CUST00047,42.635600285773286,11233.438157865909,Male,South,2022-02-11,47.68254017449286,120.89596299070172,Month-to-month,Mailed check,Canada,No
CUST00057,51.21002439393227,6628.273461162458,Female,East,2021-10-18,27.697802223603766,62.71858483302924,Two year,Credit card,USA,Yes
CUST00138,52.81605893298053,34011.764336244945,Male,East,2021-11-01,11.978447715709759,111.49946947581768,Two year,Electronic check,USA,No
CUST00247,45.227012418701236,14494.600362595054,Male,Pacific,2024-04-16,37.81071029705732,68.51291145814679,Month-to-month,Bank transfer,USA,Yes
CUST00045,47.04186716392831,17178.90970082017,Male,South,2021-01-12,39.94480847172255,105.49261582901241,Month-to-month,Credit card,USA,No
CUST00062,53.38889573381694,17888.94024841424,Male,South,2022-02-11,25.649262043202413,105.18333680000529,Month-to-month,Missing,Canada,Yes
CUST00248,57.043569754184944,13943.435133448718,Female,South,2022-05-05,23.260278615374293,88.35599445784294,Month-to-month,Electronic check,USA,No
CUST00182,88.56865826866168,11144.381531069655,Female,West,2021-10-25,28.543587432002802,109.71927976431687,Month-to-month,Mailed check,USA,No
CUST00122,45.45893507156642,7375.263101972752,Missing,East,2023-12-19,19.772016383253405,113.82051724139252,One year,Mailed check,USA,No
CUST00053,78.237302487388,11491.044698251211,Female,Pacific,2021-09-20,32.55397447291019,120.34273702844484,One year,Bank transfer,USA,No
CUST00019,41.51341155550879,2060.998359059249,Female,North,2022-12-05,51.048178656648474,103.4284653636703,One year,Mailed check,USA,Yes
CUST00018,72.75553373121396,25398.70607869621,Female,Central,2024-08-20,1.2950252289763462,76.29268520836838,Month-to-month,Mailed check,Canada,Yes
CUST00174,48.66007255394514,22812.712045781387,Male,Central,2024-02-19,16.624418877443965,97.3822792631718,One year,Bank transfer,USA,No
CUST00108,63.454736536389426,5096.125170928288,Male,East,2024-03-30,3.6560495905674655,119.90796780043458,Month-to-month,Credit card,Canada,Yes
CUST00164,69.14788743601213,9094.049409187293,Female,North,2021-06-14,15.507976897762692,94.01363036465256,One year,Electronic check,USA,Yes
CUST00041,53.873147776448704,43551.85935085207,Male,Missing,2024-05-28,18.00764121024278,121.24767139585269,Month-to-month,Mailed check,USA,No
CUST00228,80.74653989663419,18256.766391124394,Female,North,2024-05-28,34.40131153632143,83.6175305638045,One year,Mailed check,USA,Yes
CUST00205,62.44949687332865,25266.13117266477,Male,Missing,2023-04-08,3.5435609877223726,104.63349560949221,Month-to-month,Mailed check,Canada,No
CUST00007,53.56516849296012,28448.87194648009,Male,South,2023-07-08,16.985665320110776,91.06828042043567,Two year,Missing,Canada,No
CUST00297,36.46912169919345,32813.99802275417,Non-binary,North,2023-10-12,30.026043629132474,75.19563484072654,One year,Missing,Canada,No
CUST00176,45.67516468894821,11896.275351515986,Male,South,2022-11-24,1.2105657163890875,118.58928547280759,Month-to-month,Bank transfer,USA,Yes
CUST00086,79.52997143275675,773.3979580590276,Male,West,2021-10-18,-10.240812574092406,81.30478144900583,Two year,Missing,USA,No
CUST00004,51.92765572656022,38569.21060560738,Female,West,2022-02-11,-6.268788679996295,109.20835349869739,Month-to-month,Missing,USA,No
CUST00012,54.670819302251,19115.745695674184,Male,South,2024-09-29,0.5025813565734314,99.91100511652186,One year,Electronic check,Canada,No
CUST00082,46.38236745413511,31145.580940542106,Male,Pacific,2022-05-26,-2.6417692785709157,102.31696850229918,Two year,Credit card,USA,Yes
CUST00063,33.03651597425088,5298.5308197242775,Male,North,2022-10-31,-8.697384044537824,77.77336663723462,Month-to-month,Bank transfer,USA,No
CUST00158,45.74835347857956,23852.942725854475,Female,East,2023-07-08,13.308726089031577,108.7640399169338,One year,Missing,Canada,No
CUST00155,84.18737060280637,9207.517858412437,Male,East,2022-07-30,57.874934496907684,103.10542936192343,One year,Electronic check,Canada,No
CUST00081,38.32949044612058,47210.9224406889,Female,North,2021-02-05,-7.640948168126602,110.11146575914174,Month-to-month,Credit card,Canada,No
CUST00184,44.73266051968683,51715.71586412778,Female,South,2022-03-03,-5.987179589884647,71.48864286041982,Month-to-month,Electronic check,USA,No
CUST00154,72.48164128051083,60622.1945519515,Female,South,2024-06-28,19.674697986053033,128.43627680126372,Two year,Electronic check,USA,Yes
CUST00167,50.34976629070744,32887.7810835626,Missing,East,2024-03-30,27.22614303990543,113.28092301301692,Month-to-month,Bank transfer,USA,No
CUST00120,53.065265072754926,39495.9435249205,Male,Central,2021-10-28,-6.792160156118438,79.88489655428769,Month-to-month,Electronic check,USA,No
CUST00101,46.76126897696706,36307.86423006273,Female,Central,2024-08-09,-1.043028438064038,115.68244726348547,Month-to-month,Credit card,USA,Yes
CUST00049,65.38783371046384,1627.3530823313667,Male,Central,2023-08-20,20.180362959091617,96.87961293379357,One year,Bank transfer,Canada,Yes
CUST00233,70.78639737412463,11737.594615250488,Non-binary,Missing,2024-02-16,29.296403016156752,53.104733278660824,Month-to-month,Bank transfer,USA,No
CUST00253,37.015301191589934,28189.994863128504,Male,West,2024-05-26,24.160243681545577,92.49503671384824,Month-to-month,Credit card,Canada,No
CUST00189,40.070817506325625,8810.032972579655,Female,East,2024-07-01,13.557151573112257,39.43873352792106,Month-to-month,Missing,USA,Yes
CUST00054,51.62566821717361,10068.350257786493,Female,North,2024-09-11,1.1691322924798655,105.92670588808211,One year,Missing,Canada,No
CUST00011,43.429381405062976,18435.315899615074,Male,Central,2023-07-06,18.88746279583721,95.34883933011155,Month-to-month,Credit card,USA,No
CUST00027,39.403045662584006,30461.76616374037,Female,South,2023-11-29,0.3794072905706969,84.14419851350969,One year,Mailed check,USA,No
CUST00248,73.51013240980407,23236.54883624884,Female,West,2024-06-28,11.31239536147237,115.80324216443123,Month-to-month,Electronic check,USA,No
CUST00048,47.460326822614,29260.691898838766,Male,East,2023-07-08,4.8906013170741645,110.82084123286708,Month-to-month,Missing,USA,Yes
CUST00038,43.51150672346587,21579.282377620482,Female,South,2022-10-31,3.626279474123276,84.0112859756804,One year,Electronic check,USA,No
CUST00009,38.80956998558427,8908.275994059491,Female,North,2022-11-18,7.866507499444955,125.30595418488551,Month-to-month,Missing,USA,No
CUST00010,53.93565568354008,37294.037637035624,Female,East,2021-06-08,26.26876077537197,35.5702612922405,Month-to-month,Mailed check,USA,Yes
CUST00208,62.399784213222155,21870.672594789394,Male,South,2023-10-05,-1.0657750239222636,102.65325166635677,Month-to-month,Missing,USA,Yes
CUST00165,73.98460821827354,22244.18294909432,Female,East,2023-06-10,10.0196210871418,89.1008890351396,Two year,Bank transfer,Canada,No
CUST00227,86.65185040600328,23421.008873714916,Male,East,2023-08-22,-10.404620849641685,83.61242571773914,Month-to-month,Missing,USA,No
CUST00165,60.65072806633053,8059.321326233283,Female,Missing,2024-05-28,12.58832718588043,99.6024363727295,One year,Mailed check,Canada,Yes
CUST00242,65.38382673746013,17269.55977828679,Male,Missing,2022-12-16,42.267865148104526,111.44605910282266,One year,Electronic check,USA,Yes
CUST00098,58.93817422400247,35782.343803578646,Male,North,2021-07-17,22.134912188583066,100.48651212121872,One year,Electronic check,USA,No
CUST00258,56.44868405599113,12246.034542179063,Male,Southwest,2022-05-09,5.504396967963089,104.00806189007557,Two year,Electronic check,USA,Yes
CUST00044,50.17234845591547,13902.693407127485,Male,Missing,2023-03-25,25.47699605432942,95.46746090759646,Month-to-month,Mailed check,Canada,No
CUST00292,53.53708490700588,15135.632782774432,Male,East,2021-10-31,3.7432313931386787,111.84836449506602,Month-to-month,Electronic check,USA,No
CUST00138,36.16179343985807,33283.187498173575,Missing,North,2023-09-20,-6.683537976452545,81.83442644790341,Two year,Mailed check,USA,Yes
CUST00149,39.84767019728019,7037.712521999561,Male,Central,2024-05-28,3.9228804534914676,76.00005925648756,Month-to-month,Bank transfer,USA,No
CUST00036,43.59502171447558,20144.470331313456,Male,Missing,2023-08-27,13.205232170202397,108.58539073337937,Month-to-month,Bank transfer,USA,No
CUST00237,59.37554799770833,9832.20851278381,Female,Central,2022-08-13,12.088411950607668,103.09265478682687,Month-to-month,Bank transfer,USA,No
CUST00212,47.52652792799985,28326.5449527403,Male,Pacific,2024-09-16,5.5333228392867895,53.17697076988166,Month-to-month,Electronic check,USA,No
CUST00219,38.07661574282676,15691.54673215677,Female,Missing,2021-10-18,13.586144370692924,84.35355838381916,Month-to-month,Electronic check,Canada,No
CUST00093,50.18155817437386,22096.378208004502,Missing,South,2023-03-04,39.39337081204086,83.3365281718539,One year,Missing,USA,No
CUST00155,55.97487684713859,9531.819996583705,Female,North,2021-01-28,33.98603862753727,92.50331861859905,One year,Credit card,USA,No
CUST00081,40.93840689264169,17015.650201615616,Female,West,2021-08-05,41.486025559382625,58.010149135859244,Month-to-month,Missing,USA,No
CUST00295,42.574641340093834,36959.60005213958,Female,Northeast,2024-05-26,-3.365415400728356,59.21937443540651,Month-to-month,Credit card,USA,No
CUST00250,82.3282681718844,14904.649653093351,Male,West,2024-10-07,35.28606398112882,113.28337593385076,One year,Mailed check,Canada,No
CUST00082,52.899682560775965,8107.264553350946,Missing,Central,2023-03-08,9.754928816321733,109.75288873606445,Month-to-month,Missing,USA,No
CUST00058,50.46449744159344,9293.002730604312,Missing,Northeast,2023-08-22,10.507539238063359,60.12947680519836,Month-to-month,Mailed check,USA,No
CUST00167,54.1999439628602,17966.98901747774,Female,Central,2023-09-15,-9.686089095464933,45.73361584111592,One year,Electronic check,USA,No
CUST00012,87.56141884395694,8282.161909808885,Male,Pacific,2021-10-18,19.639810747191436,111.13112566892508,One year,Bank transfer,Canada,No
CUST00250,46.25266365563267,38604.79734108124,Male,Northeast,2024-10-31,-7.790215271698841,98.74885289191764,Month-to-month,Credit card,USA,Yes
CUST00171,51.42349073494262,42903.87453010513,Male,South,2021-04-16,2.9196248555224926,94.05391582361747,Month-to-month,Bank transfer,USA,Yes
CUST00004,51.66549050805372,40619.21883129269,Male,Pacific,2023-08-29,21.113019408171333,99.3255596366727,Month-to-month,Electronic check,Canada,No
CUST00241,48.487980102149805,16368.354689967604,Female,North,2024-05-24,52.779955134014855,52.48841988823712,Two year,Credit card,USA,No
CUST00194,47.73816135366553,8183.212445351943,Male,South,2023-08-29,24.935106255885145,59.37437857189584,Month-to-month,Mailed check,USA,No
CUST00221,40.2422607648751,4513.660300326315,Male,South,2022-09-23,35.809900164594225,113.25439677428983,One year,Credit card,USA,Yes
CUST00128,72.15436854418583,11721.969836344619,Female,South,2021-03-26,41.53588599329731,100.95054056261621,Month-to-month,Bank transfer,USA,No
CUST00152,61.98648847561827,6883.626237572302,Missing,South,2023-07-08,32.34149642678886,108.45631786326585,One year,Bank transfer,USA,No
CUST00085,40.834348613395115,44224.87742436615,Male,Central,2023-04-18,29.13493340382486,79.8358848442127,Month-to-month,Electronic check,USA,Yes
CUST00084,26.361731905823014,24230.042264386397,Female,South,2022-12-27,24.130006061087784,35.403357710325295,Two year,Credit card,USA,No
CUST00169,45.66414308778452,22857.12305801354,Female,West,2021-05-09,10.126576655770009,108.75866233561456,Two year,Missing,USA,No
CUST00076,56.48778296461337,17817.37599324504,Non-binary,Pacific,2024-08-09,0.17831844694388366,84.0774193018282,Month-to-month,Credit card,Canada,No
CUST00125,48.25787471347505,22127.146040241372,Male,South,2023-12-29,-4.2476836331456145,102.77594666067066,Month-to-month,Credit card,Canada,Yes
CUST00112,66.97004457964354,12735.06046714362,Female,East,2022-01-13,22.092725349440965,89.28320283481486,One year,Missing,USA,No
